id,user_id,reference_code,bill_ids,payment_type,payment_method,amount,status,tenant_note,preferred_date,preferred_time,schedule_confirmed,created_at
1357,184,REF-20240415-2057,2057,full,GCASH,72620.11,APPROVED,,,,False,2026-05-14 17:37:30.385761+00:00
1358,209,REF-20240410-2957,2957,full,CASH,50137.35,APPROVED,,,,False,2026-05-14 17:37:30.495291+00:00
1359,176,REF-20240410-1769,1769,full,GCASH,57627.90,APPROVED,,,,False,2026-05-14 17:37:30.606848+00:00
1360,198,REF-20240410-2561,2561,full,CASH,92232.20,APPROVED,,,,False,2026-05-14 17:37:30.720964+00:00
1361,196,REF-20240410-2489,2489,full,CASH,41107.05,APPROVED,,,,False,2026-05-14 17:37:30.829814+00:00
1362,178,REF-20240409-1841,1841,full,GCASH,54035.14,APPROVED,,,,False,2026-05-14 17:37:30.940474+00:00
1363,207,REF-20240410-2885,2885,full,CASH,53666.90,APPROVED,,,,False,2026-05-14 17:37:31.051946+00:00
1364,196,REF-20240510-2490,2490,full,GCASH,39687.03,APPROVED,,,,False,2026-05-14 17:37:31.161449+00:00
1365,183,REF-20240515-2022,2022,full,CASH,88045.10,APPROVED,,,,False,2026-05-14 17:37:31.271115+00:00
1366,177,REF-20240517-1806,1806,full,GCASH,55864.74,APPROVED,,,,False,2026-05-14 17:37:31.380703+00:00
1367,203,REF-20240515-2742,2742,full,GCASH,50754.35,APPROVED,,,,False,2026-05-14 17:37:31.489685+00:00
1368,206,REF-20240515-2850,2850,full,GCASH,57239.65,APPROVED,,,,False,2026-05-14 17:37:31.599434+00:00
1369,205,REF-20240519-2814,2814,full,CASH,38063.25,APPROVED,,,,False,2026-05-14 17:37:31.708135+00:00
1370,209,REF-20240510-2958,2958,full,GCASH,48244.83,APPROVED,,,,False,2026-05-14 17:37:31.817711+00:00
1371,197,REF-20240515-2526,2526,full,GCASH,56579.95,APPROVED,,,,False,2026-05-14 17:37:31.927086+00:00
1372,186,REF-20240515-2130,2130,full,CASH,80750.95,APPROVED,,,,False,2026-05-14 17:37:32.036352+00:00
1373,187,REF-20240510-2166,2166,full,GCASH,94046.10,APPROVED,,,,False,2026-05-14 17:37:32.145804+00:00
1374,182,REF-20240604-1986,1986,full,CASH,66971.68,APPROVED,,,,False,2026-05-14 17:37:32.255514+00:00
1375,189,REF-20240510-2238,2238,full,GCASH,37133.10,APPROVED,,,,False,2026-05-14 17:37:32.366604+00:00
1376,207,REF-20240510-2886,2886,full,GCASH,52082.66,APPROVED,,,,False,2026-05-14 17:37:32.475299+00:00
1377,211,REF-20240510-3030,3030,full,GCASH,74886.12,APPROVED,,,,False,2026-05-14 17:37:32.584290+00:00
1378,208,REF-20240515-2922,2922,full,CASH,77604.20,APPROVED,,,,False,2026-05-14 17:37:32.693682+00:00
1379,195,REF-20240518-2454,2454,full,CASH,85568.90,APPROVED,,,,False,2026-05-14 17:37:32.804643+00:00
1380,180,REF-20240510-1914,1914,full,GCASH,39205.08,APPROVED,,,,False,2026-05-14 17:37:32.914938+00:00
1381,192,REF-20240510-2346,2346,full,CASH,39988.18,APPROVED,,,,False,2026-05-14 17:37:33.025628+00:00
1382,194,REF-20240510-2418,2418,full,CASH,65311.98,APPROVED,,,,False,2026-05-14 17:37:33.137695+00:00
1383,190,REF-20240505-2274,2274,full,GCASH,80970.64,APPROVED,,,,False,2026-05-14 17:37:33.247157+00:00
1384,175,REF-20240515-1734,1734,full,GCASH,57832.50,APPROVED,,,,False,2026-05-14 17:37:33.356637+00:00
1385,193,REF-20240510-2382,2382,full,GCASH,77782.78,APPROVED,,,,False,2026-05-14 17:37:33.466526+00:00
1386,198,REF-20240510-2562,2562,full,CASH,89644.10,APPROVED,,,,False,2026-05-14 17:37:33.575734+00:00
1387,185,REF-20240510-2094,2094,full,CASH,72832.45,APPROVED,,,,False,2026-05-14 17:37:33.685145+00:00
1388,176,REF-20240510-1770,1770,full,CASH,55323.36,APPROVED,,,,False,2026-05-14 17:37:33.794326+00:00
1389,181,REF-20240505-1950,1950,full,GCASH,37635.87,APPROVED,,,,False,2026-05-14 17:37:33.903701+00:00
1390,188,REF-20240505-2202,2202,full,CASH,57505.42,APPROVED,,,,False,2026-05-14 17:37:34.012389+00:00
1391,204,REF-20240515-2778,2778,full,GCASH,46150.00,APPROVED,,,,False,2026-05-14 17:37:34.121919+00:00
1392,201,REF-20240505-2670,2670,full,GCASH,103178.98,APPROVED,,,,False,2026-05-14 17:37:34.244197+00:00
1393,178,REF-20240505-1842,1842,full,CASH,52259.74,APPROVED,,,,False,2026-05-14 17:37:34.353007+00:00
1394,191,REF-20240515-2310,2310,full,CASH,67085.35,APPROVED,,,,False,2026-05-14 17:37:34.463310+00:00
1395,173,REF-20240510-1662,1662,full,GCASH,104802.00,APPROVED,,,,False,2026-05-14 17:37:34.571882+00:00
1396,202,REF-20240510-2706,2706,full,GCASH,68398.66,APPROVED,,,,False,2026-05-14 17:37:34.681777+00:00
1397,174,REF-20240513-1698,1698,full,GCASH,57375.91,APPROVED,,,,False,2026-05-14 17:37:34.791519+00:00
1398,199,REF-20240507-2598,2598,full,GCASH,42997.70,APPROVED,,,,False,2026-05-14 17:37:34.900881+00:00
1399,179,REF-20240510-1878,1878,full,CASH,94311.98,APPROVED,,,,False,2026-05-14 17:37:35.009853+00:00
1400,210,REF-20240703-2994,2994,full,GCASH,65562.60,APPROVED,,,,False,2026-05-14 17:37:35.120551+00:00
1401,200,REF-20240515-2634,2634,full,CASH,62350.55,APPROVED,,,,False,2026-05-14 17:37:35.230697+00:00
1402,184,REF-20240515-2058,2058,full,GCASH,70350.10,APPROVED,,,,False,2026-05-14 17:37:35.341905+00:00
1403,199,REF-20240605-2599,2599,full,CASH,41501.75,APPROVED,,,,False,2026-05-14 17:37:35.452041+00:00
1404,200,REF-20240615-2635,2635,full,GCASH,59579.15,APPROVED,,,,False,2026-05-14 17:37:35.563526+00:00
1405,180,REF-20240630-1915,1915,full,GCASH,38602.98,APPROVED,,,,False,2026-05-14 17:37:35.673391+00:00
1406,176,REF-20240610-1771,1771,full,CASH,53973.81,APPROVED,,,,False,2026-05-14 17:37:35.783429+00:00
1407,211,REF-20240610-3031,3031,full,GCASH,71851.77,APPROVED,,,,False,2026-05-14 17:37:35.893143+00:00
1408,183,REF-20240615-2023,2023,full,CASH,84062.30,APPROVED,,,,False,2026-05-14 17:37:36.002580+00:00
1409,186,REF-20240615-2131,2131,full,CASH,76737.70,APPROVED,,,,False,2026-05-14 17:37:36.114377+00:00
1410,202,REF-20240610-2707,2707,full,GCASH,66832.51,APPROVED,,,,False,2026-05-14 17:37:36.223724+00:00
1411,207,REF-20240610-2887,2887,full,GCASH,50623.01,APPROVED,,,,False,2026-05-14 17:37:36.333627+00:00
1412,175,REF-20240615-1735,1735,full,CASH,55869.15,APPROVED,,,,False,2026-05-14 17:37:36.442438+00:00
1413,182,REF-20240610-1987,1987,full,CASH,64690.48,APPROVED,,,,False,2026-05-14 17:37:36.552009+00:00
1414,203,REF-20240615-2743,2743,full,CASH,48851.90,APPROVED,,,,False,2026-05-14 17:37:36.662029+00:00
1415,205,REF-20240605-2815,2815,full,GCASH,36350.10,APPROVED,,,,False,2026-05-14 17:37:36.771906+00:00
1416,184,REF-20240622-2059,2059,full,GCASH,68865.85,APPROVED,,,,False,2026-05-14 17:37:36.881597+00:00
1417,195,REF-20240615-2455,2455,full,CASH,82487.45,APPROVED,,,,False,2026-05-14 17:37:36.991296+00:00
1418,190,REF-20240605-2275,2275,full,CASH,80272.03,APPROVED,,,,False,2026-05-14 17:37:37.106424+00:00
1419,178,REF-20240605-1843,1843,full,GCASH,51283.48,APPROVED,,,,False,2026-05-14 17:37:37.215865+00:00
1420,192,REF-20240610-2347,2347,full,CASH,39635.23,APPROVED,,,,False,2026-05-14 17:37:37.325721+00:00
1421,209,REF-20240610-2959,2959,full,CASH,47635.08,APPROVED,,,,False,2026-05-14 17:37:37.435155+00:00
1422,179,REF-20240610-1879,1879,full,CASH,91347.53,APPROVED,,,,False,2026-05-14 17:37:37.546007+00:00
1423,201,REF-20240612-2671,2671,full,CASH,100945.96,APPROVED,,,,False,2026-05-14 17:37:37.655135+00:00
1424,177,REF-20240610-1807,1807,full,GCASH,54998.04,APPROVED,,,,False,2026-05-14 17:37:37.764911+00:00
1425,196,REF-20240610-2491,2491,full,GCASH,38359.98,APPROVED,,,,False,2026-05-14 17:37:37.874398+00:00
1426,206,REF-20240615-2851,2851,full,CASH,56147.35,APPROVED,,,,False,2026-05-14 17:37:37.983845+00:00
1427,189,REF-20240610-2239,2239,full,GCASH,34906.05,APPROVED,,,,False,2026-05-14 17:37:38.093559+00:00
1428,187,REF-20240611-2167,2167,full,GCASH,91316.40,APPROVED,,,,False,2026-05-14 17:37:38.203052+00:00
1429,197,REF-20240615-2527,2527,full,GCASH,54093.55,APPROVED,,,,False,2026-05-14 17:37:38.312517+00:00
1430,188,REF-20240605-2203,2203,full,GCASH,55564.54,APPROVED,,,,False,2026-05-14 17:37:38.422468+00:00
1431,185,REF-20240614-2095,2095,full,GCASH,68913.70,APPROVED,,,,False,2026-05-14 17:37:38.531761+00:00
1432,198,REF-20240704-2563,2563,full,GCASH,86222.00,APPROVED,,,,False,2026-05-14 17:37:38.642093+00:00
1433,194,REF-20240610-2419,2419,full,GCASH,64275.63,APPROVED,,,,False,2026-05-14 17:37:38.751250+00:00
1434,191,REF-20240621-2311,2311,full,GCASH,63616.15,APPROVED,,,,False,2026-05-14 17:37:38.860780+00:00
1435,173,REF-20240610-1663,1663,full,CASH,102407.10,APPROVED,,,,False,2026-05-14 17:37:38.971521+00:00
1436,193,REF-20240610-2383,2383,full,GCASH,76932.13,APPROVED,,,,False,2026-05-14 17:37:39.081051+00:00
1437,204,REF-20240615-2779,2779,full,CASH,44636.50,APPROVED,,,,False,2026-05-14 17:37:39.190091+00:00
1438,181,REF-20240607-1951,1951,full,GCASH,36958.44,APPROVED,,,,False,2026-05-14 17:37:39.299161+00:00
1439,208,REF-20240615-2923,2923,full,GCASH,73958.00,APPROVED,,,,False,2026-05-14 17:37:39.408688+00:00
1440,174,REF-20240610-1699,1699,full,GCASH,54831.01,APPROVED,,,,False,2026-05-14 17:37:39.517760+00:00
1441,210,REF-20240615-2995,2995,full,CASH,63401.25,APPROVED,,,,False,2026-05-14 17:37:39.627513+00:00
1442,191,REF-20240715-2312,2312,full,CASH,62950.66,APPROVED,,,,False,2026-05-14 17:37:39.737410+00:00
1443,201,REF-20240705-2672,2672,full,CASH,97582.09,APPROVED,,,,False,2026-05-14 17:37:39.846249+00:00
1444,182,REF-20240716-1988,1988,full,GCASH,62918.26,APPROVED,,,,False,2026-05-14 17:37:39.955285+00:00
1445,184,REF-20240715-2060,2060,full,CASH,66213.79,APPROVED,,,,False,2026-05-14 17:37:40.065131+00:00
1446,203,REF-20240715-2744,2744,full,GCASH,47164.25,APPROVED,,,,False,2026-05-14 17:37:40.174502+00:00
1447,200,REF-20240715-2636,2636,full,GCASH,57823.46,APPROVED,,,,False,2026-05-14 17:37:40.284170+00:00
1448,181,REF-20240708-1952,1952,full,CASH,36293.16,APPROVED,,,,False,2026-05-14 17:37:40.393008+00:00
1449,185,REF-20240714-2096,2096,full,GCASH,66912.25,APPROVED,,,,False,2026-05-14 17:37:40.502502+00:00
1450,193,REF-20240710-2384,2384,full,CASH,73346.41,APPROVED,,,,False,2026-05-14 17:37:40.611537+00:00
1451,204,REF-20240715-2780,2780,full,GCASH,44604.52,APPROVED,,,,False,2026-05-14 17:37:40.722170+00:00
1452,199,REF-20240708-2600,2600,full,CASH,40557.50,APPROVED,,,,False,2026-05-14 17:37:40.831482+00:00
1453,180,REF-20240710-1916,1916,full,GCASH,37386.36,APPROVED,,,,False,2026-05-14 17:37:40.939812+00:00
1454,186,REF-20240715-2132,2132,full,GCASH,74897.35,APPROVED,,,,False,2026-05-14 17:37:41.054263+00:00
1455,173,REF-20240710-1664,1664,full,CASH,98700.45,APPROVED,,,,False,2026-05-14 17:37:41.163449+00:00
1456,205,REF-20240705-2816,2816,full,CASH,35147.70,APPROVED,,,,False,2026-05-14 17:37:41.273489+00:00
1457,198,REF-20240710-2564,2564,full,GCASH,83996.15,APPROVED,,,,False,2026-05-14 17:37:41.382743+00:00
1458,179,REF-20240710-1880,1880,full,GCASH,88001.36,APPROVED,,,,False,2026-05-14 17:37:41.495334+00:00
1459,187,REF-20240705-2168,2168,full,CASH,90595.05,APPROVED,,,,False,2026-05-14 17:37:41.605449+00:00
1460,206,REF-20240718-2852,2852,full,GCASH,54854.47,APPROVED,,,,False,2026-05-14 17:37:41.714561+00:00
1461,178,REF-20240705-1844,1844,full,GCASH,49955.77,APPROVED,,,,False,2026-05-14 17:37:41.824347+00:00
1462,207,REF-20240710-2888,2888,full,GCASH,49353.77,APPROVED,,,,False,2026-05-14 17:37:41.933475+00:00
1463,188,REF-20240705-2204,2204,full,GCASH,53687.11,APPROVED,,,,False,2026-05-14 17:37:42.043207+00:00
1464,197,REF-20240722-2528,2528,full,CASH,52379.56,APPROVED,,,,False,2026-05-14 17:37:42.152125+00:00
1465,177,REF-20240718-1808,1808,full,GCASH,51963.33,APPROVED,,,,False,2026-05-14 17:37:42.261578+00:00
1466,208,REF-20240715-2924,2924,full,GCASH,72768.41,APPROVED,,,,False,2026-05-14 17:37:42.371496+00:00
1467,189,REF-20240710-2240,2240,full,CASH,34023.15,APPROVED,,,,False,2026-05-14 17:37:42.481014+00:00
1468,196,REF-20240710-2492,2492,full,GCASH,35801.01,APPROVED,,,,False,2026-05-14 17:37:42.591166+00:00
1469,176,REF-20240710-1772,1772,full,CASH,51957.27,APPROVED,,,,False,2026-05-14 17:37:42.700900+00:00
1470,209,REF-20240710-2960,2960,full,CASH,45081.96,APPROVED,,,,False,2026-05-14 17:37:42.810386+00:00
1471,190,REF-20240901-2276,2276,full,CASH,76927.42,APPROVED,,,,False,2026-05-14 17:37:42.919780+00:00
1472,175,REF-20240716-1736,1736,full,GCASH,53998.59,APPROVED,,,,False,2026-05-14 17:37:43.030340+00:00
1473,195,REF-20240715-2456,2456,full,CASH,79617.29,APPROVED,,,,False,2026-05-14 17:37:43.139940+00:00
1474,192,REF-20240721-2348,2348,full,GCASH,38435.86,APPROVED,,,,False,2026-05-14 17:37:43.249748+00:00
1475,210,REF-20240717-2996,2996,full,GCASH,62642.19,APPROVED,,,,False,2026-05-14 17:37:43.358434+00:00
1476,174,REF-20240710-1700,1700,full,GCASH,52050.97,APPROVED,,,,False,2026-05-14 17:37:43.467006+00:00
1477,194,REF-20240727-2420,2420,full,CASH,62705.76,APPROVED,,,,False,2026-05-14 17:37:43.579865+00:00
1478,211,REF-20240710-3032,3032,full,GCASH,70191.54,APPROVED,,,,False,2026-05-14 17:37:43.689865+00:00
1479,183,REF-20240715-2024,2024,full,CASH,82031.39,APPROVED,,,,False,2026-05-14 17:37:43.802296+00:00
1480,202,REF-20240710-2708,2708,full,CASH,65699.92,APPROVED,,,,False,2026-05-14 17:37:43.911679+00:00
1481,181,REF-20240805-1953,1953,full,CASH,34992.21,APPROVED,,,,False,2026-05-14 17:37:44.021003+00:00
1482,207,REF-20240810-2889,2889,full,CASH,48503.87,APPROVED,,,,False,2026-05-14 17:37:44.132136+00:00
1483,197,REF-20240815-2529,2529,full,CASH,50916.22,APPROVED,,,,False,2026-05-14 17:37:44.241574+00:00
1484,189,REF-20240815-2241,2241,full,CASH,33565.50,APPROVED,,,,False,2026-05-14 17:37:44.351138+00:00
1485,196,REF-20240816-2493,2493,full,CASH,35416.71,APPROVED,,,,False,2026-05-14 17:37:44.461386+00:00
1486,178,REF-20240831-1845,1845,full,CASH,47851.42,APPROVED,,,,False,2026-05-14 17:37:44.570611+00:00
1487,176,REF-20240810-1773,1773,full,GCASH,50139.72,APPROVED,,,,False,2026-05-14 17:37:44.679916+00:00
1488,206,REF-20240815-2853,2853,full,CASH,52531.54,APPROVED,,,,False,2026-05-14 17:37:44.788800+00:00
1489,173,REF-20240812-1665,1665,full,CASH,94544.25,APPROVED,,,,False,2026-05-14 17:37:44.899982+00:00
1490,187,REF-20240830-2169,2169,full,CASH,85346.70,APPROVED,,,,False,2026-05-14 17:37:45.009316+00:00
1491,198,REF-20240810-2565,2565,full,GCASH,80451.65,APPROVED,,,,False,2026-05-14 17:37:45.119361+00:00
1492,209,REF-20240810-2961,2961,full,GCASH,42786.96,APPROVED,,,,False,2026-05-14 17:37:45.229362+00:00
1493,175,REF-20240815-1737,1737,full,GCASH,52599.18,APPROVED,,,,False,2026-05-14 17:37:45.338586+00:00
1494,179,REF-20240810-1881,1881,full,CASH,85761.41,APPROVED,,,,False,2026-05-14 17:37:45.449388+00:00
1495,184,REF-20240815-2061,2061,full,GCASH,63100.48,APPROVED,,,,False,2026-05-14 17:37:45.559890+00:00
1496,190,REF-20240805-2277,2277,full,CASH,75432.37,APPROVED,,,,False,2026-05-14 17:37:45.668801+00:00
1497,182,REF-20240810-1989,1989,full,GCASH,59815.36,APPROVED,,,,False,2026-05-14 17:37:45.777521+00:00
1498,195,REF-20240815-2457,2457,full,GCASH,79048.88,APPROVED,,,,False,2026-05-14 17:37:45.886980+00:00
1499,205,REF-20240805-2817,2817,full,GCASH,33360.75,APPROVED,,,,False,2026-05-14 17:37:45.996861+00:00
1500,186,REF-20240815-2133,2133,full,GCASH,72743.80,APPROVED,,,,False,2026-05-14 17:37:46.106269+00:00
1501,193,REF-20240810-2385,2385,full,GCASH,70716.01,APPROVED,,,,False,2026-05-14 17:37:46.218791+00:00
1502,180,REF-20240810-1917,1917,full,GCASH,35767.26,APPROVED,,,,False,2026-05-14 17:37:46.331965+00:00
1503,199,REF-20240820-2601,2601,full,GCASH,39379.10,APPROVED,,,,False,2026-05-14 17:37:46.440955+00:00
1504,210,REF-20240815-2997,2997,full,CASH,60241.08,APPROVED,,,,False,2026-05-14 17:37:46.550533+00:00
1505,174,REF-20240810-1701,1701,full,CASH,50105.92,APPROVED,,,,False,2026-05-14 17:37:46.659647+00:00
1506,192,REF-20240810-2349,2349,full,CASH,36043.51,APPROVED,,,,False,2026-05-14 17:37:46.770748+00:00
1507,204,REF-20240815-2781,2781,full,CASH,43375.09,APPROVED,,,,False,2026-05-14 17:37:46.880515+00:00
1508,191,REF-20240815-2313,2313,full,CASH,60579.67,APPROVED,,,,False,2026-05-14 17:37:46.989308+00:00
1509,194,REF-20240810-2421,2421,full,GCASH,59216.91,APPROVED,,,,False,2026-05-14 17:37:47.098897+00:00
1510,201,REF-20240805-2673,2673,full,CASH,94119.19,APPROVED,,,,False,2026-05-14 17:37:47.207697+00:00
1511,185,REF-20240810-2097,2097,full,CASH,65683.15,APPROVED,,,,False,2026-05-14 17:37:47.317136+00:00
1512,200,REF-20240916-2637,2637,full,GCASH,56286.02,APPROVED,,,,False,2026-05-14 17:37:47.427824+00:00
1513,211,REF-20240810-3033,3033,full,GCASH,67356.54,APPROVED,,,,False,2026-05-14 17:37:47.537811+00:00
1514,203,REF-20240819-2745,2745,full,CASH,46060.70,APPROVED,,,,False,2026-05-14 17:37:47.647359+00:00
1515,202,REF-20240810-2709,2709,full,GCASH,61615.57,APPROVED,,,,False,2026-05-14 17:37:47.758610+00:00
1516,177,REF-20240904-1809,1809,full,GCASH,50563.38,APPROVED,,,,False,2026-05-14 17:37:47.867928+00:00
1517,188,REF-20240805-2205,2205,full,CASH,50767.81,APPROVED,,,,False,2026-05-14 17:37:47.977613+00:00
1518,183,REF-20240815-2025,2025,full,CASH,79702.13,APPROVED,,,,False,2026-05-14 17:37:48.087345+00:00
1519,208,REF-20240815-2925,2925,full,GCASH,69655.97,APPROVED,,,,False,2026-05-14 17:37:48.196428+00:00
1520,188,REF-20240907-2206,2206,full,CASH,50216.53,APPROVED,,,,False,2026-05-14 17:37:48.307770+00:00
1521,190,REF-20240905-2278,2278,full,GCASH,73420.21,APPROVED,,,,False,2026-05-14 17:37:48.417912+00:00
1522,200,REF-20240915-2638,2638,full,GCASH,53578.97,APPROVED,,,,False,2026-05-14 17:37:48.527640+00:00
1523,195,REF-20240915-2458,2458,full,GCASH,75495.83,APPROVED,,,,False,2026-05-14 17:37:48.639616+00:00
1524,182,REF-20240910-1990,1990,full,CASH,57650.29,APPROVED,,,,False,2026-05-14 17:37:48.749338+00:00
1525,205,REF-20240919-2818,2818,full,GCASH,33612.75,APPROVED,,,,False,2026-05-14 17:37:48.859343+00:00
1526,203,REF-20240915-2746,2746,full,CASH,45195.95,APPROVED,,,,False,2026-05-14 17:37:48.970092+00:00
1527,193,REF-20240910-2386,2386,full,CASH,68018.14,APPROVED,,,,False,2026-05-14 17:37:49.080996+00:00
1528,186,REF-20240915-2134,2134,full,GCASH,70711.90,APPROVED,,,,False,2026-05-14 17:37:49.192054+00:00
1529,179,REF-20240910-1882,1882,full,GCASH,82691.54,APPROVED,,,,False,2026-05-14 17:37:49.300764+00:00
1530,211,REF-20240910-3034,3034,full,CASH,64882.71,APPROVED,,,,False,2026-05-14 17:37:49.410985+00:00
1531,180,REF-20240921-1918,1918,full,GCASH,34233.84,APPROVED,,,,False,2026-05-14 17:37:49.521723+00:00
1532,208,REF-20240915-2926,2926,full,CASH,67254.02,APPROVED,,,,False,2026-05-14 17:37:49.631352+00:00
1533,199,REF-20240905-2602,2602,full,GCASH,37868.30,APPROVED,,,,False,2026-05-14 17:37:49.741275+00:00
1534,210,REF-20240918-2998,2998,full,GCASH,58097.28,APPROVED,,,,False,2026-05-14 17:37:49.852533+00:00
1535,174,REF-20240910-1702,1702,full,GCASH,49167.28,APPROVED,,,,False,2026-05-14 17:37:49.963465+00:00
1536,202,REF-20240910-2710,2710,full,GCASH,60221.98,APPROVED,,,,False,2026-05-14 17:37:50.072757+00:00
1537,177,REF-20240917-1810,1810,full,CASH,48812.97,APPROVED,,,,False,2026-05-14 17:37:50.182681+00:00
1538,204,REF-20240915-2782,2782,full,CASH,41672.14,APPROVED,,,,False,2026-05-14 17:37:50.292301+00:00
1539,201,REF-20240905-2674,2674,full,CASH,91590.07,APPROVED,,,,False,2026-05-14 17:37:50.401133+00:00
1540,207,REF-20240910-2890,2890,full,CASH,46677.98,APPROVED,,,,False,2026-05-14 17:37:50.513060+00:00
1541,191,REF-20240915-2314,2314,full,CASH,58719.67,APPROVED,,,,False,2026-05-14 17:37:50.623936+00:00
1542,197,REF-20240915-2530,2530,full,CASH,49298.77,APPROVED,,,,False,2026-05-14 17:37:50.736166+00:00
1543,183,REF-20240915-2026,2026,full,CASH,75854.33,APPROVED,,,,False,2026-05-14 17:37:50.846497+00:00
1544,189,REF-20240910-2242,2242,full,GCASH,32177.70,APPROVED,,,,False,2026-05-14 17:37:50.955827+00:00
1545,194,REF-20240910-2422,2422,full,GCASH,57708.69,APPROVED,,,,False,2026-05-14 17:37:51.065203+00:00
1546,178,REF-20240905-1846,1846,full,CASH,46800.46,APPROVED,,,,False,2026-05-14 17:37:51.174863+00:00
1547,176,REF-20240912-1774,1774,full,GCASH,49155.03,APPROVED,,,,False,2026-05-14 17:37:51.284612+00:00
1548,206,REF-20240915-2854,2854,full,CASH,49503.79,APPROVED,,,,False,2026-05-14 17:37:51.394418+00:00
1549,196,REF-20240910-2494,2494,full,CASH,34373.34,APPROVED,,,,False,2026-05-14 17:37:51.503271+00:00
1550,185,REF-20240910-2098,2098,full,GCASH,62601.25,APPROVED,,,,False,2026-05-14 17:37:51.614164+00:00
1551,187,REF-20240905-2170,2170,full,CASH,83223.15,APPROVED,,,,False,2026-05-14 17:37:51.724380+00:00
1552,173,REF-20240910-1666,1666,full,GCASH,92536.35,APPROVED,,,,False,2026-05-14 17:37:51.834020+00:00
1553,184,REF-20240915-2062,2062,full,GCASH,61801.63,APPROVED,,,,False,2026-05-14 17:37:51.946740+00:00
1554,181,REF-20240910-1954,1954,full,GCASH,33282.03,APPROVED,,,,False,2026-05-14 17:37:52.056464+00:00
1555,209,REF-20240910-2962,2962,full,GCASH,42209.79,APPROVED,,,,False,2026-05-14 17:37:52.166130+00:00
1556,175,REF-20240915-1738,1738,full,CASH,50187.18,APPROVED,,,,False,2026-05-14 17:37:52.276523+00:00
1557,192,REF-20240910-2350,2350,full,GCASH,36096.49,APPROVED,,,,False,2026-05-14 17:37:52.386037+00:00
1558,198,REF-20240910-2566,2566,full,GCASH,78409.40,APPROVED,,,,False,2026-05-14 17:37:52.495978+00:00
1559,207,REF-20241010-2891,2891,full,GCASH,45334.94,APPROVED,,,,False,2026-05-14 17:37:52.605679+00:00
1560,179,REF-20241010-1883,1883,full,CASH,79429.52,APPROVED,,,,False,2026-05-14 17:37:52.715824+00:00
1561,203,REF-20241015-2747,2747,full,CASH,42936.35,APPROVED,,,,False,2026-05-14 17:37:52.824732+00:00
1562,188,REF-20241115-2207,2207,full,GCASH,48159.43,APPROVED,,,,False,2026-05-14 17:37:52.934481+00:00
1563,192,REF-20241010-2351,2351,full,CASH,35166.67,APPROVED,,,,False,2026-05-14 17:37:53.044138+00:00
1564,190,REF-20241005-2279,2279,full,CASH,69433.96,APPROVED,,,,False,2026-05-14 17:37:53.153501+00:00
1565,175,REF-20241016-1739,1739,full,GCASH,48704.97,APPROVED,,,,False,2026-05-14 17:37:53.263296+00:00
1566,191,REF-20241015-2315,2315,full,CASH,56389.63,APPROVED,,,,False,2026-05-14 17:37:53.375090+00:00
1567,200,REF-20241017-2639,2639,full,CASH,52103.63,APPROVED,,,,False,2026-05-14 17:37:53.484569+00:00
1568,181,REF-20241005-1955,1955,full,CASH,32633.58,APPROVED,,,,False,2026-05-14 17:37:53.594198+00:00
1569,205,REF-20241005-2819,2819,full,GCASH,31362.30,APPROVED,,,,False,2026-05-14 17:37:53.702934+00:00
1570,187,REF-20241005-2171,2171,full,GCASH,80426.40,APPROVED,,,,False,2026-05-14 17:37:53.812594+00:00
1571,211,REF-20241010-3035,3035,full,CASH,62857.08,APPROVED,,,,False,2026-05-14 17:37:53.922548+00:00
1572,198,REF-20241016-2567,2567,full,GCASH,75735.35,APPROVED,,,,False,2026-05-14 17:37:54.032159+00:00
1573,182,REF-20241010-1991,1991,full,GCASH,55631.92,APPROVED,,,,False,2026-05-14 17:37:54.142453+00:00
1574,186,REF-20241015-2135,2135,full,GCASH,68114.65,APPROVED,,,,False,2026-05-14 17:37:54.252191+00:00
1575,189,REF-20241105-2243,2243,full,GCASH,30448.80,APPROVED,,,,False,2026-05-14 17:37:54.362979+00:00
1576,201,REF-20241005-2675,2675,full,GCASH,88613.62,APPROVED,,,,False,2026-05-14 17:37:54.475599+00:00
1577,173,REF-20241010-1667,1667,full,GCASH,88748.25,APPROVED,,,,False,2026-05-14 17:37:54.585392+00:00
1578,194,REF-20241016-2423,2423,full,GCASH,56289.12,APPROVED,,,,False,2026-05-14 17:37:54.695396+00:00
1579,183,REF-20241015-2027,2027,full,CASH,73232.12,APPROVED,,,,False,2026-05-14 17:37:54.805560+00:00
1580,197,REF-20241015-2531,2531,full,CASH,47513.23,APPROVED,,,,False,2026-05-14 17:37:54.919009+00:00
1581,209,REF-20241106-2963,2963,full,GCASH,41528.22,APPROVED,,,,False,2026-05-14 17:37:55.030374+00:00
1582,202,REF-20241014-2711,2711,full,GCASH,58589.89,APPROVED,,,,False,2026-05-14 17:37:55.140369+00:00
1583,208,REF-20241015-2927,2927,full,GCASH,64791.38,APPROVED,,,,False,2026-05-14 17:37:55.251216+00:00
1584,195,REF-20241015-2459,2459,full,CASH,72222.92,APPROVED,,,,False,2026-05-14 17:37:55.361699+00:00
1585,210,REF-20241019-2999,2999,full,GCASH,56541.72,APPROVED,,,,False,2026-05-14 17:37:55.471150+00:00
1586,174,REF-20241010-1703,1703,full,GCASH,48552.19,APPROVED,,,,False,2026-05-14 17:37:55.582733+00:00
