id,lease_id,reading_month,previous_reading,current_reading,consumption,rate_used,computed_amount,is_first_reading,read_by_id
1991,167,2024-10-01,806.31,852.94,46.63,45.00,2098.35,False,5
1955,166,2024-10-01,877.81,934.93,57.12,45.00,2570.40,False,5
1919,165,2024-10-01,835.05,876.52,41.47,45.00,1866.15,False,5
1883,164,2024-10-01,902.86,965.01,62.15,45.00,2796.75,False,5
1847,163,2024-10-01,922.49,974.49,52.00,45.00,2340.00,False,5
1811,162,2024-10-01,917.41,970.41,53.00,45.00,2385.00,False,5
1775,161,2024-10-01,872.92,915.96,43.04,45.00,1936.80,False,5
1739,160,2024-10-01,878.41,928.68,50.27,45.00,2262.15,False,5
1703,159,2024-10-01,771.68,829.44,57.76,45.00,2599.20,False,5
1667,158,2024-10-01,873.51,929.90,56.39,45.00,2537.55,False,5
1631,157,2024-10-01,945.46,983.48,38.02,45.00,1710.90,False,5
1595,156,2024-10-01,910.87,949.01,38.14,45.00,1716.30,False,5
1559,155,2024-10-01,902.25,941.06,38.81,45.00,1746.45,False,5
1523,154,2024-10-01,847.68,877.68,30.00,45.00,1350.00,False,5
1487,153,2024-10-01,879.32,932.66,53.34,45.00,2400.30,False,5
1451,152,2024-10-01,830.20,867.86,37.66,45.00,1694.70,False,5
1415,151,2024-10-01,908.37,947.81,39.44,45.00,1774.80,False,5
1379,150,2024-10-01,776.18,831.60,55.42,45.00,2493.90,False,5
1343,149,2024-10-01,834.77,894.96,60.19,45.00,2708.55,False,5
1307,148,2024-10-01,833.10,890.91,57.81,45.00,2601.45,False,5
1271,147,2024-10-01,858.92,901.00,42.08,45.00,1893.60,False,5
1235,146,2024-10-01,851.46,916.09,64.63,45.00,2908.35,False,5
1199,145,2024-10-01,854.55,903.64,49.09,45.00,2209.05,False,5
2566,183,2024-09-01,824.95,868.30,43.35,45.00,1950.75,False,5
2530,182,2024-09-01,889.58,945.77,56.19,45.00,2528.55,False,5
2494,181,2024-09-01,859.30,908.65,49.35,45.00,2220.75,False,5
2458,180,2024-09-01,740.32,778.66,38.34,45.00,1725.30,False,5
2422,179,2024-09-01,786.37,841.91,55.54,45.00,2499.30,False,5
2386,178,2024-09-01,763.38,793.38,30.00,45.00,1350.00,False,5
2350,177,2024-09-01,789.93,857.93,68.00,45.00,3060.00,False,5
2314,176,2024-09-01,788.71,849.24,60.53,45.00,2723.85,False,5
2278,175,2024-09-01,859.26,927.02,67.76,45.00,3049.20,False,5
2242,174,2024-09-01,845.84,891.34,45.50,45.00,2047.50,False,5
2206,173,2024-09-01,789.54,838.10,48.56,45.00,2185.20,False,5
2170,172,2024-09-01,853.46,891.15,37.69,45.00,1696.05,False,5
2134,171,2024-09-01,850.82,902.88,52.06,45.00,2342.70,False,5
2098,170,2024-09-01,744.69,788.05,43.36,45.00,1951.20,False,5
2062,169,2024-09-01,850.80,910.90,60.10,45.00,2704.50,False,5
2026,168,2024-09-01,849.81,900.95,51.14,45.00,2301.30,False,5
1990,167,2024-09-01,740.53,806.31,65.78,45.00,2960.10,False,5
1954,166,2024-09-01,829.84,877.81,47.97,45.00,2158.65,False,5
1918,165,2024-09-01,799.03,835.05,36.02,45.00,1620.90,False,5
1882,164,2024-09-01,844.57,902.86,58.29,45.00,2623.05,False,5
1846,163,2024-09-01,860.01,922.49,62.48,45.00,2811.60,False,5
1810,162,2024-09-01,839.32,917.41,78.09,45.00,3514.05,False,5
1774,161,2024-09-01,813.06,872.92,59.86,45.00,2693.70,False,5
1738,160,2024-09-01,825.89,878.41,52.52,45.00,2363.40,False,5
1702,159,2024-09-01,725.47,771.68,46.21,45.00,2079.45,False,5
1666,158,2024-09-01,809.51,873.51,64.00,45.00,2880.00,False,5
1630,157,2024-09-01,898.29,945.46,47.17,45.00,2122.65,False,5
1594,156,2024-09-01,854.99,910.87,55.88,45.00,2514.60,False,5
1558,155,2024-09-01,859.79,902.25,42.46,45.00,1910.70,False,5
1522,154,2024-09-01,813.95,847.68,33.73,45.00,1517.85,False,5
1486,153,2024-09-01,840.20,879.32,39.12,45.00,1760.40,False,5
1450,152,2024-09-01,796.72,830.20,33.48,45.00,1506.60,False,5
1414,151,2024-09-01,855.27,908.37,53.10,45.00,2389.50,False,5
1378,150,2024-09-01,720.79,776.18,55.39,45.00,2492.55,False,5
1342,149,2024-09-01,794.96,834.77,39.81,45.00,1791.45,False,5
1306,148,2024-09-01,773.07,833.10,60.03,45.00,2701.35,False,5
1270,147,2024-09-01,819.67,858.92,39.25,45.00,1766.25,False,5
1234,146,2024-09-01,807.74,851.46,43.72,45.00,1967.40,False,5
1198,145,2024-09-01,786.84,854.55,67.71,45.00,3046.95,False,5
2565,183,2024-08-01,772.73,824.95,52.22,45.00,2349.90,False,5
2529,182,2024-08-01,837.06,889.58,52.52,45.00,2363.40,False,5
2493,181,2024-08-01,826.42,859.30,32.88,45.00,1479.60,False,5
2457,180,2024-08-01,709.11,740.32,31.21,45.00,1404.45,False,5
2421,179,2024-08-01,722.62,786.37,63.75,45.00,2868.75,False,5
2385,178,2024-08-01,710.56,763.38,52.82,45.00,2376.90,False,5
2349,177,2024-08-01,749.73,789.93,40.20,45.00,1809.00,False,5
2313,176,2024-08-01,726.30,788.71,62.41,45.00,2808.45,False,5
2277,175,2024-08-01,811.20,859.26,48.06,45.00,2162.70,False,5
2241,174,2024-08-01,811.99,845.84,33.85,45.00,1523.25,False,5
2205,173,2024-08-01,749.74,789.54,39.80,45.00,1791.00,False,5
2169,172,2024-08-01,803.52,853.46,49.94,45.00,2247.30,False,5
2133,171,2024-08-01,791.00,850.82,59.82,45.00,2691.90,False,5
2097,170,2024-08-01,711.96,744.69,32.73,45.00,1472.85,False,5
2061,169,2024-08-01,797.78,850.80,53.02,45.00,2385.90,False,5
2025,168,2024-08-01,798.98,849.81,50.83,45.00,2287.35,False,5
1989,167,2024-08-01,662.77,740.53,77.76,45.00,3499.20,False,5
1953,166,2024-08-01,789.05,829.84,40.79,45.00,1835.55,False,5
1917,165,2024-08-01,751.70,799.03,47.33,45.00,2129.85,False,5
1881,164,2024-08-01,811.98,844.57,32.59,45.00,1466.55,False,5
1845,163,2024-08-01,807.82,860.01,52.19,45.00,2348.55,False,5
1809,162,2024-08-01,767.31,839.32,72.01,45.00,3240.45,False,5
1773,161,2024-08-01,743.96,813.06,69.10,45.00,3109.50,False,5
1737,160,2024-08-01,795.89,825.89,30.00,45.00,1350.00,False,5
1701,159,2024-08-01,691.03,725.47,34.44,45.00,1549.80,False,5
1665,158,2024-08-01,762.99,809.51,46.52,45.00,2093.40,False,5
1629,157,2024-08-01,826.94,898.29,71.35,45.00,3210.75,False,5
1593,156,2024-08-01,824.99,854.99,30.00,45.00,1350.00,False,5
1557,155,2024-08-01,800.10,859.79,59.69,45.00,2686.05,False,5
1521,154,2024-08-01,773.23,813.95,40.72,45.00,1832.40,False,5
1485,153,2024-08-01,785.98,840.20,54.22,45.00,2439.90,False,5
1449,152,2024-08-01,753.14,796.72,43.58,45.00,1961.10,False,5
1413,151,2024-08-01,792.78,855.27,62.49,45.00,2812.05,False,5
1377,150,2024-08-01,674.24,720.79,46.55,45.00,2094.75,False,5
1341,149,2024-08-01,750.70,794.96,44.26,45.00,1991.70,False,5
1305,148,2024-08-01,725.19,773.07,47.88,45.00,2154.60,False,5
1269,147,2024-08-01,771.53,819.67,48.14,45.00,2166.30,False,5
1233,146,2024-08-01,777.74,807.74,30.00,45.00,1350.00,False,5
1197,145,2024-08-01,740.07,786.84,46.77,45.00,2104.65,False,5
2564,183,2024-07-01,715.14,772.73,57.59,45.00,2591.55,False,5
2528,182,2024-07-01,772.23,837.06,64.83,45.00,2917.35,False,5
2492,181,2024-07-01,779.16,826.42,47.26,45.00,2126.70,False,5
2456,180,2024-07-01,657.14,709.11,51.97,45.00,2338.65,False,5
2420,179,2024-07-01,680.44,722.62,42.18,45.00,1898.10,False,5
2384,178,2024-07-01,641.69,710.56,68.87,45.00,3099.15,False,5
2348,177,2024-07-01,697.57,749.73,52.16,45.00,2347.20,False,5
2312,176,2024-07-01,665.34,726.30,60.96,45.00,2743.20,False,5
2276,175,2024-07-01,769.75,811.20,41.45,45.00,1865.25,False,5
2240,174,2024-07-01,740.65,811.99,71.34,45.00,3210.30,False,5
2204,173,2024-07-01,714.19,749.74,35.55,45.00,1599.75,False,5
2168,172,2024-07-01,757.74,803.52,45.78,45.00,2060.10,False,5
2132,171,2024-07-01,737.26,791.00,53.74,45.00,2418.30,False,5
2096,170,2024-07-01,670.48,711.96,41.48,45.00,1866.60,False,5
2060,169,2024-07-01,746.66,797.78,51.12,45.00,2300.40,False,5
2024,168,2024-07-01,768.98,798.98,30.00,45.00,1350.00,False,5
1988,167,2024-07-01,625.96,662.77,36.81,45.00,1656.45,False,5
1952,166,2024-07-01,721.60,789.05,67.45,45.00,3035.25,False,5
1916,165,2024-07-01,706.72,751.70,44.98,45.00,2024.10,False,5
1880,164,2024-07-01,756.88,811.98,55.10,45.00,2479.50,False,5
1844,163,2024-07-01,744.24,807.82,63.58,45.00,2861.10,False,5
1808,162,2024-07-01,725.57,767.31,41.74,45.00,1878.30,False,5
1772,161,2024-07-01,691.69,743.96,52.27,45.00,2352.15,False,5
1736,160,2024-07-01,744.48,795.89,51.41,45.00,2313.45,False,5
1700,159,2024-07-01,613.66,691.03,77.37,45.00,3481.65,False,5
1664,158,2024-07-01,718.72,762.99,44.27,45.00,1992.15,False,5
1628,157,2024-07-01,783.66,826.94,43.28,45.00,1947.60,False,5
1592,156,2024-07-01,769.60,824.99,55.39,45.00,2492.55,False,5
1556,155,2024-07-01,743.27,800.10,56.83,45.00,2557.35,False,5
1520,154,2024-07-01,714.96,773.23,58.27,45.00,2622.15,False,5
1484,153,2024-07-01,731.48,785.98,54.50,45.00,2452.50,False,5
1448,152,2024-07-01,703.55,753.14,49.59,45.00,2231.55,False,5
1412,151,2024-07-01,754.05,792.78,38.73,45.00,1742.85,False,5
1376,150,2024-07-01,621.17,674.24,53.07,45.00,2388.15,False,5
1340,149,2024-07-01,718.39,750.70,32.31,45.00,1453.95,False,5
1304,148,2024-07-01,679.46,725.19,45.73,45.00,2057.85,False,5
1268,147,2024-07-01,728.06,771.53,43.47,45.00,1956.15,False,5
1232,146,2024-07-01,747.74,777.74,30.00,45.00,1350.00,False,5
1196,145,2024-07-01,682.89,740.07,57.18,45.00,2573.10,False,5
2563,183,2024-06-01,666.76,715.14,48.38,45.00,2177.10,False,5
2527,182,2024-06-01,731.58,772.23,40.65,45.00,1829.25,False,5
2491,181,2024-06-01,704.46,779.16,74.70,45.00,3361.50,False,5
2455,180,2024-06-01,627.14,657.14,30.00,45.00,1350.00,False,5
2419,179,2024-06-01,642.42,680.44,38.02,45.00,1710.90,False,5
2383,178,2024-06-01,579.66,641.69,62.03,45.00,2791.35,False,5
2347,177,2024-06-01,640.89,697.57,56.68,45.00,2550.60,False,5
2311,176,2024-06-01,632.44,665.34,32.90,45.00,1480.50,False,5
2275,175,2024-06-01,721.93,769.75,47.82,45.00,2151.90,False,5
2239,174,2024-06-01,686.76,740.65,53.89,45.00,2425.05,False,5
2203,173,2024-06-01,668.85,714.19,45.34,45.00,2040.30,False,5
2167,172,2024-06-01,711.27,757.74,46.47,45.00,2091.15,False,5
2131,171,2024-06-01,688.35,737.26,48.91,45.00,2200.95,False,5
2095,170,2024-06-01,635.55,670.48,34.93,45.00,1571.85,False,5
2059,169,2024-06-01,691.87,746.66,54.79,45.00,2465.55,False,5
2023,168,2024-06-01,705.61,768.98,63.37,45.00,2851.65,False,5
1987,167,2024-06-01,578.95,625.96,47.01,45.00,2115.45,False,5
1951,166,2024-06-01,659.96,721.60,61.64,45.00,2773.80,False,5
1915,165,2024-06-01,630.70,706.72,76.02,45.00,3420.90,False,5
1879,164,2024-06-01,699.65,756.88,57.23,45.00,2575.35,False,5
1843,163,2024-06-01,707.17,744.24,37.07,45.00,1668.15,False,5
1807,162,2024-06-01,660.30,725.57,65.27,45.00,2937.15,False,5
1771,161,2024-06-01,641.40,691.69,50.29,45.00,2263.05,False,5
1735,160,2024-06-01,686.12,744.48,58.36,45.00,2626.20,False,5
1699,159,2024-06-01,579.22,613.66,34.44,45.00,1549.80,False,5
1663,158,2024-06-01,683.66,718.72,35.06,45.00,1577.70,False,5
1627,157,2024-06-01,740.21,783.66,43.45,45.00,1955.25,False,5
1591,156,2024-06-01,699.07,769.60,70.53,45.00,3173.85,False,5
1555,155,2024-06-01,695.93,743.27,47.34,45.00,2130.30,False,5
1519,154,2024-06-01,658.43,714.96,56.53,45.00,2543.85,False,5
1483,153,2024-06-01,685.10,731.48,46.38,45.00,2087.10,False,5
1447,152,2024-06-01,650.90,703.55,52.65,45.00,2369.25,False,5
1411,151,2024-06-01,699.79,754.05,54.26,45.00,2441.70,False,5
1375,150,2024-06-01,570.79,621.17,50.38,45.00,2267.10,False,5
1339,149,2024-06-01,653.09,718.39,65.30,45.00,2938.50,False,5
1303,148,2024-06-01,622.95,679.46,56.51,45.00,2542.95,False,5
1267,147,2024-06-01,678.79,728.06,49.27,45.00,2217.15,False,5
1231,146,2024-06-01,690.54,747.74,57.20,45.00,2574.00,False,5
1195,145,2024-06-01,608.90,682.89,73.99,45.00,3329.55,False,5
2562,183,2024-05-01,608.58,666.76,58.18,45.00,2618.10,False,5
2526,182,2024-05-01,694.21,731.58,37.37,45.00,1681.65,False,5
2490,181,2024-05-01,652.83,704.46,51.63,45.00,2323.35,False,5
2454,180,2024-05-01,576.62,627.14,50.52,45.00,2273.40,False,5
2418,179,2024-05-01,612.42,642.42,30.00,45.00,1350.00,False,5
2382,178,2024-05-01,537.82,579.66,41.84,45.00,1882.80,False,5
2346,177,2024-05-01,568.34,640.89,72.55,45.00,3264.75,False,5
2310,176,2024-05-01,601.87,632.44,30.57,45.00,1375.65,False,5
2274,175,2024-05-01,670.75,721.93,51.18,45.00,2303.10,False,5
2238,174,2024-05-01,651.34,686.76,35.42,45.00,1593.90,False,5
2202,173,2024-05-01,638.85,668.85,30.00,45.00,1350.00,False,5
2166,172,2024-05-01,651.12,711.27,60.15,45.00,2706.75,False,5
2130,171,2024-05-01,632.01,688.35,56.34,45.00,2535.30,False,5
2094,170,2024-05-01,594.59,635.55,40.96,45.00,1843.20,False,5
2058,169,2024-05-01,624.85,691.87,67.02,45.00,3015.90,False,5
2022,168,2024-05-01,642.12,705.61,63.49,45.00,2857.05,False,5
1986,167,2024-05-01,530.44,578.95,48.51,45.00,2182.95,False,5
1950,166,2024-05-01,626.16,659.96,33.80,45.00,1521.00,False,5
1914,165,2024-05-01,596.58,630.70,34.12,45.00,1535.40,False,5
1878,164,2024-05-01,665.23,699.65,34.42,45.00,1548.90,False,5
1842,163,2024-05-01,644.63,707.17,62.54,45.00,2814.30,False,5
1806,162,2024-05-01,630.30,660.30,30.00,45.00,1350.00,False,5
1770,161,2024-05-01,568.62,641.40,72.78,45.00,3275.10,False,5
1734,160,2024-05-01,619.40,686.12,66.72,45.00,3002.40,False,5
1698,159,2024-05-01,543.08,579.22,36.14,45.00,1626.30,False,5
1662,158,2024-05-01,622.05,683.66,61.61,45.00,2772.45,False,5
1626,157,2024-05-01,665.06,740.21,75.15,45.00,3381.75,False,5
1590,156,2024-05-01,650.30,699.07,48.77,45.00,2194.65,False,5
1554,155,2024-05-01,628.36,695.93,67.57,45.00,3040.65,False,5
1518,154,2024-05-01,602.61,658.43,55.82,45.00,2511.90,False,5
1482,153,2024-05-01,646.57,685.10,38.53,45.00,1733.85,False,5
1446,152,2024-05-01,614.84,650.90,36.06,45.00,1622.70,False,5
1410,151,2024-05-01,653.19,699.79,46.60,45.00,2097.00,False,5
1374,150,2024-05-01,530.91,570.79,39.88,45.00,1794.60,False,5
1338,149,2024-05-01,611.59,653.09,41.50,45.00,1867.50,False,5
1302,148,2024-05-01,578.99,622.95,43.96,45.00,1978.20,False,5
1266,147,2024-05-01,630.60,678.79,48.19,45.00,2168.55,False,5
1230,146,2024-05-01,620.01,690.54,70.53,45.00,3173.85,False,5
1194,145,2024-05-01,563.64,608.90,45.26,45.00,2036.70,False,5
2561,183,2024-04-01,568.08,608.58,40.50,45.00,1822.50,False,5
2525,182,2024-04-01,639.60,694.21,54.61,45.00,2457.45,False,5
2489,181,2024-04-01,588.44,652.83,64.39,45.00,2897.55,False,5
2453,180,2024-04-01,524.81,576.62,51.81,45.00,2331.45,False,5
2417,179,2024-04-01,579.58,612.42,32.84,45.00,1477.80,False,5
2381,178,2024-04-01,507.82,537.82,30.00,45.00,1350.00,False,5
2345,177,2024-04-01,514.24,568.34,54.10,45.00,2434.50,False,5
2309,176,2024-04-01,554.50,601.87,47.37,45.00,2131.65,False,5
2273,175,2024-04-01,633.05,670.75,37.70,45.00,1696.50,False,5
2237,174,2024-04-01,574.67,651.34,76.67,45.00,3450.15,False,5
2201,173,2024-04-01,593.47,638.85,45.38,45.00,2042.10,False,5
2165,172,2024-04-01,595.08,651.12,56.04,45.00,2521.80,False,5
2129,171,2024-04-01,592.01,632.01,40.00,45.00,1800.00,False,5
2093,170,2024-04-01,552.13,594.59,42.46,45.00,1910.70,False,5
2057,169,2024-04-01,573.41,624.85,51.44,45.00,2314.80,False,5
2021,168,2024-04-01,570.57,642.12,71.55,45.00,3219.75,False,5
1985,167,2024-04-01,490.76,530.44,39.68,45.00,1785.60,False,5
1949,166,2024-04-01,567.00,626.16,59.16,45.00,2662.20,False,5
1913,165,2024-04-01,549.69,596.58,46.89,45.00,2110.05,False,5
1877,164,2024-04-01,601.90,665.23,63.33,45.00,2849.85,False,5
1841,163,2024-04-01,588.21,644.63,56.42,45.00,2538.90,False,5
1805,162,2024-04-01,573.83,630.30,56.47,45.00,2541.15,False,5
1769,161,2024-04-01,513.38,568.62,55.24,45.00,2485.80,False,5
1733,160,2024-04-01,583.83,619.40,35.57,45.00,1600.65,False,5
1697,159,2024-04-01,505.19,543.08,37.89,45.00,1705.05,False,5
1661,158,2024-04-01,554.71,622.05,67.34,45.00,3030.30,False,5
1625,157,2024-04-01,613.47,665.06,51.59,45.00,2321.55,False,5
1589,156,2024-04-01,594.88,650.30,55.42,45.00,2493.90,False,5
1553,155,2024-04-01,566.38,628.36,61.98,45.00,2789.10,False,5
1517,154,2024-04-01,536.34,602.61,66.27,45.00,2982.15,False,5
1481,153,2024-04-01,579.85,646.57,66.72,45.00,3002.40,False,5
1445,152,2024-04-01,552.84,614.84,62.00,45.00,2790.00,False,5
1409,151,2024-04-01,596.32,653.19,56.87,45.00,2559.15,False,5
1373,150,2024-04-01,491.82,530.91,39.09,45.00,1759.05,False,5
1337,149,2024-04-01,563.68,611.59,47.91,45.00,2155.95,False,5
1301,148,2024-04-01,517.85,578.99,61.14,45.00,2751.30,False,5
1265,147,2024-04-01,581.85,630.60,48.75,45.00,2193.75,False,5
1229,146,2024-04-01,588.44,620.01,31.57,45.00,1420.65,False,5
1193,145,2024-04-01,522.67,563.64,40.97,45.00,1843.65,False,5
2560,183,2024-03-01,508.31,568.08,59.77,45.00,2689.65,False,5
2524,182,2024-03-01,575.47,639.60,64.13,45.00,2885.85,False,5
2488,181,2024-03-01,533.89,588.44,54.55,45.00,2454.75,False,5
2452,180,2024-03-01,478.59,524.81,46.22,45.00,2079.90,False,5
2416,179,2024-03-01,540.36,579.58,39.22,45.00,1764.90,False,5
2380,178,2024-03-01,465.56,507.82,42.26,45.00,1901.70,False,5
2344,177,2024-03-01,472.18,514.24,42.06,45.00,1892.70,False,5
2308,176,2024-03-01,499.24,554.50,55.26,45.00,2486.70,False,5
2272,175,2024-03-01,575.55,633.05,57.50,45.00,2587.50,False,5
2236,174,2024-03-01,524.63,574.67,50.04,45.00,2251.80,False,5
2200,173,2024-03-01,545.35,593.47,48.12,45.00,2165.40,False,5
2164,172,2024-03-01,547.38,595.08,47.70,45.00,2146.50,False,5
2128,171,2024-03-01,539.42,592.01,52.59,45.00,2366.55,False,5
2092,170,2024-03-01,496.31,552.13,55.82,45.00,2511.90,False,5
2056,169,2024-03-01,523.02,573.41,50.39,45.00,2267.55,False,5
2020,168,2024-03-01,513.48,570.57,57.09,45.00,2569.05,False,5
1984,167,2024-03-01,424.57,490.76,66.19,45.00,2978.55,False,5
1948,166,2024-03-01,516.15,567.00,50.85,45.00,2288.25,False,5
1912,165,2024-03-01,514.61,549.69,35.08,45.00,1578.60,False,5
1876,164,2024-03-01,552.00,601.90,49.90,45.00,2245.50,False,5
1840,163,2024-03-01,533.61,588.21,54.60,45.00,2457.00,False,5
1804,162,2024-03-01,510.55,573.83,63.28,45.00,2847.60,False,5
1768,161,2024-03-01,456.53,513.38,56.85,45.00,2558.25,False,5
1732,160,2024-03-01,526.47,583.83,57.36,45.00,2581.20,False,5
1696,159,2024-03-01,470.49,505.19,34.70,45.00,1561.50,False,5
1660,158,2024-03-01,496.54,554.71,58.17,45.00,2617.65,False,5
1624,157,2024-03-01,548.63,613.47,64.84,45.00,2917.80,False,5
1588,156,2024-03-01,564.79,594.88,30.09,45.00,1354.05,False,5
1552,155,2024-03-01,520.11,566.38,46.27,45.00,2082.15,False,5
1516,154,2024-03-01,485.66,536.34,50.68,45.00,2280.60,False,5
1480,153,2024-03-01,540.33,579.85,39.52,45.00,1778.40,False,5
1444,152,2024-03-01,505.58,552.84,47.26,45.00,2126.70,False,5
1408,151,2024-03-01,566.32,596.32,30.00,45.00,1350.00,False,5
1372,150,2024-03-01,459.21,491.82,32.61,45.00,1467.45,False,5
1336,149,2024-03-01,517.39,563.68,46.29,45.00,2083.05,False,5
1300,148,2024-03-01,487.85,517.85,30.00,45.00,1350.00,False,5
1264,147,2024-03-01,533.63,581.85,48.22,45.00,2169.90,False,5
1228,146,2024-03-01,543.25,588.44,45.19,45.00,2033.55,False,5
1192,145,2024-03-01,474.61,522.67,48.06,45.00,2162.70,False,5
2559,183,2024-02-01,451.36,508.31,56.95,45.00,2562.75,False,5
2523,182,2024-02-01,524.86,575.47,50.61,45.00,2277.45,False,5
2487,181,2024-02-01,482.05,533.89,51.84,45.00,2332.80,False,5
2451,180,2024-02-01,405.90,478.59,72.69,45.00,3271.05,False,5
2415,179,2024-02-01,475.07,540.36,65.29,45.00,2938.05,False,5
2379,178,2024-02-01,421.77,465.56,43.79,45.00,1970.55,False,5
2343,177,2024-02-01,422.09,472.18,50.09,45.00,2254.05,False,5
2307,176,2024-02-01,446.09,499.24,53.15,45.00,2391.75,False,5
2271,175,2024-02-01,511.67,575.55,63.88,45.00,2874.60,False,5
2235,174,2024-02-01,455.85,524.63,68.78,45.00,3095.10,False,5
2199,173,2024-02-01,496.73,545.35,48.62,45.00,2187.90,False,5
2163,172,2024-02-01,505.59,547.38,41.79,45.00,1880.55,False,5
2127,171,2024-02-01,495.33,539.42,44.09,45.00,1984.05,False,5
2091,170,2024-02-01,439.41,496.31,56.90,45.00,2560.50,False,5
2055,169,2024-02-01,490.65,523.02,32.37,45.00,1456.65,False,5
2019,168,2024-02-01,472.56,513.48,40.92,45.00,1841.40,False,5
1983,167,2024-02-01,359.54,424.57,65.03,45.00,2926.35,False,5
1947,166,2024-02-01,441.15,516.15,75.00,45.00,3375.00,False,5
1911,165,2024-02-01,452.66,514.61,61.95,45.00,2787.75,False,5
1875,164,2024-02-01,481.53,552.00,70.47,45.00,3171.15,False,5
1839,163,2024-02-01,472.03,533.61,61.58,45.00,2771.10,False,5
1803,162,2024-02-01,462.45,510.55,48.10,45.00,2164.50,False,5
1767,161,2024-02-01,417.78,456.53,38.75,45.00,1743.75,False,5
1731,160,2024-02-01,496.47,526.47,30.00,45.00,1350.00,False,5
1695,159,2024-02-01,440.49,470.49,30.00,45.00,1350.00,False,5
1659,158,2024-02-01,464.59,496.54,31.95,45.00,1437.75,False,5
1623,157,2024-02-01,482.65,548.63,65.98,45.00,2969.10,False,5
1587,156,2024-02-01,511.68,564.79,53.11,45.00,2389.95,False,5
1551,155,2024-02-01,473.04,520.11,47.07,45.00,2118.15,False,5
1515,154,2024-02-01,432.29,485.66,53.37,45.00,2401.65,False,5
1479,153,2024-02-01,480.17,540.33,60.16,45.00,2707.20,False,5
1443,152,2024-02-01,448.26,505.58,57.32,45.00,2579.40,False,5
1407,151,2024-02-01,513.47,566.32,52.85,45.00,2378.25,False,5
1371,150,2024-02-01,411.13,459.21,48.08,45.00,2163.60,False,5
1335,149,2024-02-01,448.47,517.39,68.92,45.00,3101.40,False,5
1299,148,2024-02-01,438.09,487.85,49.76,45.00,2239.20,False,5
1263,147,2024-02-01,503.63,533.63,30.00,45.00,1350.00,False,5
1227,146,2024-02-01,477.31,543.25,65.94,45.00,2967.30,False,5
1191,145,2024-02-01,437.70,474.61,36.91,45.00,1660.95,False,5
2558,183,2024-01-01,405.95,451.36,45.41,45.00,2043.45,False,5
2522,182,2024-01-01,467.39,524.86,57.47,45.00,2586.15,False,5
2486,181,2024-01-01,401.05,482.05,81.00,45.00,3645.00,False,5
2450,180,2024-01-01,373.91,405.90,31.99,45.00,1439.55,False,5
2414,179,2024-01-01,430.81,475.07,44.26,45.00,1991.70,False,5
2378,178,2024-01-01,363.60,421.77,58.17,45.00,2617.65,False,5
2342,177,2024-01-01,376.40,422.09,45.69,45.00,2056.05,False,5
2306,176,2024-01-01,375.41,446.09,70.68,45.00,3180.60,False,5
2270,175,2024-01-01,457.84,511.67,53.83,45.00,2422.35,False,5
2234,174,2024-01-01,396.17,455.85,59.68,45.00,2685.60,False,5
2198,173,2024-01-01,459.28,496.73,37.45,45.00,1685.25,False,5
2162,172,2024-01-01,446.84,505.59,58.75,45.00,2643.75,False,5
2126,171,2024-01-01,436.93,495.33,58.40,45.00,2628.00,False,5
2090,170,2024-01-01,389.65,439.41,49.76,45.00,2239.20,False,5
2054,169,2024-01-01,451.12,490.65,39.53,45.00,1778.85,False,5
2018,168,2024-01-01,433.31,472.56,39.25,45.00,1766.25,False,5
1982,167,2024-01-01,318.00,359.54,41.54,45.00,1869.30,False,5
1946,166,2024-01-01,409.81,441.15,31.34,45.00,1410.30,False,5
1910,165,2024-01-01,390.17,452.66,62.49,45.00,2812.05,False,5
1874,164,2024-01-01,440.38,481.53,41.15,45.00,1851.75,False,5
1838,163,2024-01-01,416.59,472.03,55.44,45.00,2494.80,False,5
1802,162,2024-01-01,420.93,462.45,41.52,45.00,1868.40,False,5
1766,161,2024-01-01,375.01,417.78,42.77,45.00,1924.65,False,5
1730,160,2024-01-01,420.10,496.47,76.37,45.00,3436.65,False,5
1694,159,2024-01-01,381.68,440.49,58.81,45.00,2646.45,False,5
1658,158,2024-01-01,420.52,464.59,44.07,45.00,1983.15,False,5
1622,157,2024-01-01,426.18,482.65,56.47,45.00,2541.15,False,5
1586,156,2024-01-01,448.81,511.68,62.87,45.00,2829.15,False,5
1550,155,2024-01-01,421.25,473.04,51.79,45.00,2330.55,False,5
1514,154,2024-01-01,397.95,432.29,34.34,45.00,1545.30,False,5
1478,153,2024-01-01,423.61,480.17,56.56,45.00,2545.20,False,5
1442,152,2024-01-01,404.91,448.26,43.35,45.00,1950.75,False,5
1406,151,2024-01-01,455.84,513.47,57.63,45.00,2593.35,False,5
1370,150,2024-01-01,381.13,411.13,30.00,45.00,1350.00,False,5
1334,149,2024-01-01,385.27,448.47,63.20,45.00,2844.00,False,5
1298,148,2024-01-01,380.51,438.09,57.58,45.00,2591.10,False,5
1262,147,2024-01-01,446.72,503.63,56.91,45.00,2560.95,False,5
1226,146,2024-01-01,447.31,477.31,30.00,45.00,1350.00,False,5
1190,145,2024-01-01,367.51,437.70,70.19,45.00,3158.55,False,5
2557,183,2023-12-01,375.95,405.95,30.00,45.00,1350.00,False,5
2521,182,2023-12-01,402.85,467.39,64.54,45.00,2904.30,False,5
2485,181,2023-12-01,346.81,401.05,54.24,45.00,2440.80,False,5
